CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,SCORE,GRADE
50019047,CLAUDIO PIZZERIA RESTORANTE,MANHATTAN,598,10TH AVE,10036,2125863145,Pizza/Italian,8.0,A
50019049,SOULFUL BISTRO,BROOKLYN,963,NOSTRAND AVE,11225,7184838383,Soul Food,5.0,A
50019055,C & B,MANHATTAN,178,E 7TH ST,10009,2126762985,American ,4.0,A
50019058,ASIAN BAY CHINESE FOOD,BROOKLYN,1741,SHEEPSHEAD BAY RD,11235,7183681988,Asian,8.0,A
50019059,CONDE NAST CONFERENCE CENTER,MANHATTAN,1,WORLD TRADE CENTER,10007,2122863961,Café/Coffee/Tea,0.0,A
50019063,VILLAGE NATURAL,MANHATTAN,46,GREENWICH AVE,10011,2127270968,Vegetarian,13.0,A
50019068,BAAL CAFE AND FALAFEL,MANHATTAN,71,SULLIVAN ST,10012,9176099779,Mediterranean,4.0,A
50019079,TASTY CARIBBEAN,BROOKLYN,856,UTICA AVE,11203,7182828652,Caribbean,13.0,A
50019082,L' ANTAGONISTE,BROOKLYN,641,HANCOCK ST,11233,9179665300,French,12.0,A
50019084,GINA MEXICANA,MANHATTAN,1288,MADISON AVE,10128,2123482800,Mexican,7.0,A
50019088,TOMS,MANHATTAN,264,ELIZABETH ST,10012,2122198392,Café/Coffee/Tea,7.0,A
50019090,SALSA CATERING RESTAURANT,BRONX,1779,WEBSTER AVE,10457,7187162020,Spanish,11.0,A
50019091,EL BUFFALITO  GRILL,BROOKLYN,6012,NEW UTRECHT AVE,11219,7184699056,Mexican,7.0,A
50019092,CHAWLAS,QUEENS,13119,ROCKAWAY BLVD,11420,7188801766,Indian,12.0,A
50019094,PORCHLIGHT,MANHATTAN,261,11TH AVE,10001,2129816185,American ,8.0,A
50019096,LUK & BART HOMEMADE FOOD,STATEN ISLAND,2960,RICHMOND TER,10303,7187206907,Polish,7.0,A
50019097,LA PRINCESA DEL RODEO,BRONX,1177B,WHEELER AVE,10472,3473675728,Mexican,7.0,A
50019099,MOOKIE'S,BROOKLYN,1492,MYRTLE AVE,11237,7184171969,American ,2.0,A
50019103,LIAN SHENG RESTAURANT,BROOKLYN,5722,8TH AVE,11220,9174056375,Chinese,7.0,A
50019107,TESHIGOTOYA,MANHATTAN,432,E 13TH ST,10009,2127773174,Japanese,9.0,A
50019110,EL MANANTIAL,QUEENS,9018,CORONA AVE,11373,3476391900,Spanish,13.0,A
50019113,DEB'S CATERING,MANHATTAN,3,MADISON ST,10038,2129641300,American ,4.0,A
50019118,MAPO GALMAEGI,QUEENS,13671,ROOSEVELT AVE,11354,7184606200,Korean,12.0,A
50019119,Fountain of Spa,QUEENS,3202,LINDEN PL,11354,7184451231,"Juice, Smoothies, Fruit Salads",10.0,A
50019127,DESPEJA TU MENTE,QUEENS,8945,ELMHURST AVE,11373,3479358862,Other,12.0,A
50019128,IKI MODERN JAPANESE CUISINE,QUEENS,13342,39TH AVE,11354,7189393388,Japanese,10.0,A
50019131,BAY THAI RESTAURANT,BROOKLYN,6735,3RD AVE,11220,7187489354,Thai,13.0,A
50019136,LE MARECAGE,MANHATTAN,137,1ST AVE,10003,9292261961,Armenian,12.0,A
50019142,OOH LALA RESTAURANT AND BAKERY,QUEENS,18930,LINDEN BLVD,11412,7189493900,Caribbean,12.0,A
50019144,PALACE FRIED CHICKEN & PIZZA,QUEENS,4812,BROADWAY,11103,7184069661,Chicken,8.0,A
50019146,TERIYAKI BOY,MANHATTAN,844,2ND AVE,10017,9173882039,Japanese,10.0,A
50019149,NORIBAR,BROOKLYN,5401,13TH AVE,11219,3478538888,Japanese,12.0,A
50019151,GINGER VEGETARIAN HOUSE,BROOKLYN,310,DITMAS AVE,11218,7186332088,Vegetarian,13.0,A
50019158,PENETROS BAKERY & RESTAURANT,QUEENS,9001,31ST AVE,11369,7186722819,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10.0,A
50019159,MANGIA FRESCO ROOM (BARUCH COLLEGE),MANHATTAN,55,LEXINGTON AVE,10010,6463124881,American ,12.0,A
50019166,MAITE,BROOKLYN,159,CENTRAL AVE,11221,7183663090,Spanish,7.0,A
50019174,WING WORLD,STATEN ISLAND,876,MANOR RD,10314,7183709464,American ,9.0,A
50019189,TRU-JERK,QUEENS,21917,MERRICK BLVD,11413,7184132997,Caribbean,13.0,A
50019200,HAWA SMOOTHIE,MANHATTAN,422,E 14 ST,10009,9176409569,"Juice, Smoothies, Fruit Salads",5.0,A
50019204,ESCAPE INTERNATIONAL CUISINE,BRONX,1841,HOBART AVE,10461,7186841860,Spanish,12.0,A
50019205,KWIE'S KITCHEN,BROOKLYN,721,SARATOGA AVE,11212,9179668879,Caribbean,9.0,A
50019209,ROCCO'S TACOS & TEQUILA BAR,BROOKLYN,339,ADAMS ST,11201,7182468226,Mexican,13.0,A
50019210,RISOTTERIA WEST,MANHATTAN,375,AMSTERDAM AVE,10024,2123628731,Italian,4.0,A
50019215,RIVERDALE CITY GRILL,BRONX,3541,RIVERDALE AVE,10463,9145198866,Other,10.0,A
50019221,ICHIGO SUSHI RESTAURANT,BROOKLYN,7308,3RD AVE,11209,7188338818,Japanese,11.0,A
50019227,THAI HOLIC,BROOKLYN,372,MYRTLE AVE,11205,7182229992,Thai,9.0,A
50019231,NACHO MACHO TACO,BROOKLYN,417,PROSPECT PL,11238,7186222727,Mexican,5.0,A
50019232,KIMBOB NARA,QUEENS,15302A,NORTHERN BLVD,11354,7188880787,Korean,8.0,A
50019233,MARTHA STEWART LIVING OMNIMEDIA,MANHATTAN,601,W 26TH ST,10001,2128278789,Café/Coffee/Tea,0.0,A
50019234,CHINA WOK RESTAURANT,BROOKLYN,869,NOSTRAND AVE,11225,7187718888,Chinese,13.0,A
50019235,JIN CHENG RESTAURANT,QUEENS,14238,ROOSEVELT AVE,11354,7189611668,Chinese,9.0,A
50019239,NOMADO 33,MANHATTAN,165,E 33RD ST,10016,2128892833,Japanese,13.0,A
50019243,BUFFALO WILD WINGS ,BRONX,193,W 237TH ST,10463,7185499453,American ,5.0,A
50019244,ANITA'S  RESTAURANT,BRONX,2337,GRAND CONCOURSE,10468,9292599392,Spanish,12.0,A
50019247,LOT 77 BAKERY,MANHATTAN,77        ,FULTON ST                                         ,10038,6465819260,Bakery,7.0,A
50019248,EL VIEJO YAYO RESTAURANT & BAR,QUEENS,9712,101ST AVE,11416,7183223920,Spanish,12.0,A
50019250,WALLACE AVENUE PIZZERIA,BRONX,2052,WALLACE AVE,10462,3473988896,Pizza,12.0,A
50019253,JO JO PIZZA & BURGERS,BRONX,231B,E 149TH ST,10451,7182920601,Pizza,9.0,A
50019260,LEO'S DELI & GRILL,BROOKLYN,604,E 102ND ST,11236,3474629400,Delicatessen,11.0,A
50019272,CHUBBY BURGERS & CHICKENS,BROOKLYN,7504,5TH AVE,11209,3476495457,Armenian,5.0,A
50019274,VALL'S PIZZERIA,STATEN ISLAND,1924,RICHMOND TER,10302,7187202333,Pizza/Italian,4.0,A
50019276,OH BAGELS CAFE,QUEENS,34-30,UNION ST,11354,7185395329,Delicatessen,13.0,A
50019278,THAISM,BROOKLYN,278,SMITH ST,11231,7188340505,Thai,4.0,A
50019279,178 TACO HOUSE,MANHATTAN,178,CHURCH ST,10013,2123931026,Tex-Mex,8.0,A
50032577,KISMET CATERERS,BRONX,1995,WESTCHESTER AVE,10462,7188285510,American ,12.0,A
50032578,EQUINOX BROOKFIELD PLACE,MANHATTAN,225,LIBERTY ST,10281,6466307573,"Juice, Smoothies, Fruit Salads",0.0,A
50032580,KIKU ASIAN BISTRO,BROOKLYN,2,LINCOLN PL,11217,7186383366,Asian,12.0,A
50032583,MUSE CAFE,BROOKLYN,497,6TH AVE,11215,6462475286,Café/Coffee/Tea,9.0,A
50032584,YAN KEE BEEF JERKY,MANHATTAN,44,CANAL ST,10002,2129651206,Steak,2.0,A
50032585,DRAGON CITY RESTAURANT,QUEENS,9510,SUTPHIN BLVD,11435,7186580088,Chinese,11.0,A
50032587,LOVES MORE THEN JUST WINGS,QUEENS,12415,ROCKAWAY BLVD,11420,3474944546,Soul Food,7.0,A
50032589,BAR CATALINA,MANHATTAN,675       ,9TH AVE                                           ,10036,2125414000,Mediterranean,13.0,A
50032591,YAYO'S AT 59 RESTAURANT,BROOKLYN,5823,4TH AVE,11220,7184925634,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12.0,A
50032592,MAD 46,MANHATTAN,45,E 45TH ST,10017,2126619600,American ,3.0,A
50032593,KENNEDY FRIED CHICKEN PIZZA AND GRILL,QUEENS,8770      ,PARSONS BLVD                                      ,11432,7186574819,Chicken,8.0,A
50032595,GOEMON CURRY,MANHATTAN,29,KENMARE ST,10012,2122261262,Japanese,10.0,A
50032596,THE FOOD SERMON,BROOKLYN,355,ROGERS AVE,11225,9178530955,Caribbean,7.0,A
50032597,M & R PIZZA,BRONX,7,E 208TH ST,10467,7186530008,Pizza,10.0,A
50032618,DAEJI DAEJI KOREAN BBQ,QUEENS,4108,149TH PL,11355,7188866797,Korean,12.0,A
50032619,MASALA CLUB,MANHATTAN,254,W 108TH ST,10025,2127497800,Indian,5.0,A
50032621,JAMESON'S BAR AND RESTAURANT,MANHATTAN,975,2ND AVE,10022,2125880146,American ,4.0,A
50032623,L'INDUSRIE PIZZERIA,BROOKLYN,254,S 2ND ST,11211,7185990002,Pizza,3.0,A
50032626,LOTUS CAFE,MANHATTAN,151,DYCKMAN ST,10040,3473914439,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10.0,A
50032629,LOOSIE ROUGE,BROOKLYN,91,S 6TH ST,11249,7183842904,Creole/Cajun,5.0,A
50032632,HONEYBEE PATISSERIE,BROOKLYN,6514,BAY PKWY,11204,9175871248,Bakery,7.0,A
50032633,FILTERED,MANHATTAN,1616,AMSTERDAM AVE,10031,9179519215,Pancakes/Waffles,8.0,A
50032637,O' CAFE,MANHATTAN,79,5TH AVE,10003,2122295700,Café/Coffee/Tea,10.0,A
50032639,RED SPOON,MANHATTAN,201,W 14TH ST,10011,2124141160,Delicatessen,11.0,A
50032642,DELICACY,MANHATTAN,12,E 44TH ST,10017,2126974444,Delicatessen,9.0,A
50032650,KENNEDY DELI GROCERY AND GRILL,QUEENS,15705,ROCKAWAY BLVD,11434,7183412575,American ,12.0,A
50032652,LAS DELICIAS RESTAURANT & BAKERY,QUEENS,1801,COLLEGE POINT BLVD,11356,7184604911,Spanish,10.0,A
50032654,JAVELINA,MANHATTAN,119,E 18TH ST,10003,2125390202,Mexican,11.0,A
50032656,ROCHAMBEAU ISLAND KITCHEN,BRONX,3505,ROCHAMBEAU AVE,10467,7189942566,Caribbean,5.0,A
50032659,GREAT DRAGON LIN CHINESE RESTAURANT,BROOKLYN,4224,8TH AVE,11232,7188715300,Chinese,12.0,A
50032662,SCAVELLO'S ON THE ISLAND,BRONX,101,CITY ISLAND AVE,10464,3476803865,Italian,12.0,A
50032670,TAQUERIA SANTA FE,QUEENS,4708,47TH AVE,11377,7182699946,Mexican,9.0,A
50032677,DANIELA'S CAFE,BROOKLYN,3901,NEW UTRECHT AVE,11219,7184310999,Mexican,9.0,A
50032678,PAPA POULE,MANHATTAN,189,LAFAYETTE ST,10013,9179326514,French,2.0,A
50032685,FAMILY CHEF RESTAURANT & PIZZERIA,BRONX,1381,OGDEN AVE,10452,3472695111,Spanish,5.0,A
50032688,BEDOUIN TENT,BROOKLYN,405,ATLANTIC AVE,11217,7188525555,Middle Eastern,9.0,A
50032689,LIU'S SHANGHAI INC,BROOKLYN,1869,BATH AVE,11214,7182566868,Chinese,9.0,A
50032691,KONDO JAPANESE RESTAURANT,QUEENS,2913,BROADWAY,11106,3476171236,Japanese,10.0,A
50032704,BY CHLOE,MANHATTAN,185,BLEECKER ST,10012,6463584021,Vegetarian,2.0,A
50032714,PASSION JUICE,BROOKLYN,12,BRIGHTON 11TH ST,11235,7189754520,American ,9.0,A
50032715,SUGAR HILL CAFE,MANHATTAN,410,W 145TH ST,10031,2122342024,Café/Coffee/Tea,7.0,A
50032718,THE SMILE NEWSSTAND,MANHATTAN,177,FRANKLIN ST,10013,9177283023,Café/Coffee/Tea,2.0,A
50032722,LINCOLN FRIED CHICKEN,BRONX,1487,WESTCHESTER AVE,10472,7188609813,Chicken,9.0,A
50032723,SAM'S SPRING ROLL,MANHATTAN,23,ESSEX ST,10002,2127777211,Chinese,12.0,A
50032724,CHEONG HEI RESTAURANT,QUEENS,8148,BAXTER AVE,11373,7184786688,Chinese,8.0,A
50032726,KRAJA CAFE,STATEN ISLAND,837,FATHER CAPODANNO BLVD,10305,7183511551,Mediterranean,11.0,A
50032730,PARIS SANDWICH,MANHATTAN,217,GRAND ST,10013,2122263828,Vietnamese/Cambodian/Malaysia,13.0,A
50032737,KAM'S KITCHEN,QUEENS,21709,LINDEN BLVD,11411,7185251167,Chinese,9.0,A
50032739,M AND M OKUN JUICE BAR,BROOKLYN,4930,20TH AVE,11204,7189753560,"Juice, Smoothies, Fruit Salads",4.0,A
50032742,KING TAI,BROOKLYN,1095,BERGEN ST,11216,7185131025,American ,7.0,A
50032743,8TH WONDER JUICE BAR,MANHATTAN,362,E 21ST ST,10010,6468613929,"Juice, Smoothies, Fruit Salads",4.0,A
50032746,JAZZY WEST INDIAN AND AMERICAN RESTAURANT,BROOKLYN,586,ALBANY AVE,11203,3476275239,Caribbean,7.0,A
50032749,JERRY'S CANDY STORE,BRONX,970,LONGWOOD AVE,10459,7188238073,Sandwiches,12.0,A
50032752,JAMAICA ONE STOP RESTAURANT,BRONX,636,EAST  187 STREET,10458,3474312282,Caribbean,13.0,A
50032753,AGAVI ORGANIC JUICE BAR,MANHATTAN,72,E 7TH ST,10003,2123908042,"Juice, Smoothies, Fruit Salads",5.0,A
50032756,NEW SECHUN GARDEN KITCHEN,MANHATTAN,2076,8TH AVE,10026,2126666868,Chinese,9.0,A
50032762,MIS ANGELITOS BAKERY,BROOKLYN,4003,5TH AVE,11232,7184310001,Mexican,8.0,A
50032768,La Dinastia Latin-Chinese Cuisine,MANHATTAN,145,W 72ND ST,10023,2123623801,Chinese/Cuban,12.0,A
50032771,WEST SIDE CAFE AND PIZZA,MANHATTAN,218,W 72ND ST,10023,2127699939,American ,10.0,A
50032780,ABITINO'S PIZZA(CONCOURSE C),QUEENS,ONE,JFK INTERNATIONAL AIRPORT,11430,7182344005,Pizza,8.0,A
50032787,CAFE DUSHANBE,BROOKLYN,1788,SHEEPSHEAD BAY RD,11235,7186769404,Middle Eastern,11.0,A
50032788,WASSAIL,MANHATTAN,162,ORCHARD ST,10002,6469186835,Vegetarian,12.0,A
50032793,BLACK FLAMINGO,BROOKLYN,168,BORINQUEN PL,11211,7183873337,Vegetarian,11.0,A
50032794,HAMA,MANHATTAN,11,W 51ST ST,10019,5168804050,Japanese,7.0,A
50032795,CHILLAX MANHATTAN BEACH CAFE,BROOKLYN,184,OXFORD ST,11235,7183682445,Russian,11.0,A
50032800,TIEN LUNG CHINESE RESTAURANT,BRONX,3966,WHITE PLAINS RD,10466,7188821556,Chinese,0.0,A
50032802,S & H PIZZA SPOT,MANHATTAN,1976,3RD AVE,10029,3478255613,Pizza,6.0,A
50032827,THE RIBBON,MANHATTAN,20,W 72ND ST,10023,2127875656,American ,12.0,A
50032828,POKITO,BROOKLYN,155,S 4TH ST,11211,9179091542,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8.0,A
50032834,GRADE COFFEE,BROOKLYN,101,N 8TH ST,11249,3479874740,Café/Coffee/Tea,7.0,A
50032844,DUMPLING GO,MANHATTAN,188,2ND AVE,10003,2122288855,Asian,8.0,A
50032852,DAILY BAGEL,MANHATTAN,1111,1ST AVE,10065,2123714907,American ,13.0,A
50032853,VINNY'S LUNCHBOX,BROOKLYN,171       ,AVENUE U                                          ,11223,7182663138,American ,9.0,A
50032855,SWEET TOOTH  & CATERING,BROOKLYN,376,MARCUS GARVEY BLVD,11221,7185742580,American ,11.0,A
50032858,EAST WIND RESTAURANT,BROOKLYN,471,16TH ST,11215,9172508336,Chinese,9.0,A
50032861,BOX KITE COFFEE,MANHATTAN,128,W 72ND ST,10023,2125748202,Café/Coffee/Tea,11.0,A
50032862,ISLAND TRINI BURGER,BROOKLYN,2093,NOSTRAND AVE,11210,3477899955,Caribbean,13.0,A
50032865,TRUMP GOLF LINKS AT FERRY POINT,BRONX,500,HUTCHINSON RIVER PKWY,10465,7844141555,American ,12.0,A
50032872,TANDOORI MASALA,BROOKLYN,1695,BROADWAY,11207,3473782396,Indian,8.0,A
50032874,COUNTRY TASTE,QUEENS,14594,GUY R BREWER BLVD,11434,7185288055,Other,11.0,A
50032876,TANNER SMITH'S,MANHATTAN,204,W 55TH ST,10019,9175172283,American ,7.0,A
50032878,SPOT SHOPPE,MANHATTAN,5,SAINT MARKS PL,10003,2126736745,Asian,13.0,A
50032882,CULTURA PIZZA E VITA,MANHATTAN,151,MOTT ST,10013,9178620112,Pizza/Italian,2.0,A
50032885,STOP & EAT,MANHATTAN,39,W 31ST ST,10001,2122169196,Sandwiches/Salads/Mixed Buffet,2.0,A
50032887,PARADA 47 MEXICAN RESTAURANT,MANHATTAN,526,W 47TH ST,10036,2127573737,Mexican,9.0,A
50032889,SHUN YUEN CHINESE RESTAURANT,BRONX,234,E 194TH ST,10458,7189333929,Chinese,9.0,A
50032894,MAXWELL RESTAURANT AND BAR,BROOKLYN,259A,KINGSTON AVE,11213,9178939933,American ,5.0,A
50032895,NEW KINGS MEN KITCHEN,BROOKLYN,204,MALCOLM X BLVD,11221,7185743923,Chinese,13.0,A
50032900,NEW WIN CHINESE RESTAURANT,QUEENS,14406,243RD ST,11422,7185288775,Chinese,12.0,A
50032905,PUNDA TIBETAN RESTAURANT,QUEENS,3935,47TH AVE,11104,7188061485,Asian,5.0,A
50032908,SLIM TO GO,BRONX,1556A,WHITE PLAINS RD,10462,9179668800,American ,9.0,A
50032909,YOOJUNG NAKJI,QUEENS,17103,NORTHERN BLVD,11358,9172852510,Korean,11.0,A
50032913,PIATSA SOUVLAKI GREEK GRILL,QUEENS,3602,30TH AVE,11103,7183219375,Greek,5.0,A
50032931,JUST GREAT FOOD,BROOKLYN,1489,SAINT JOHNS PL,11213,7185134433,Caribbean,12.0,A
50032933,FUEL GRILL & JUICE BAR,MANHATTAN,133,E 45TH ST,10017,2128080100,"Juice, Smoothies, Fruit Salads",5.0,A
50032935,MOBAYS KOALPOT AND GRILL,BROOKLYN,2354,PITKIN AVE,11207,7182351645,Caribbean,12.0,A
50032937,FOXY JOHN'S,MANHATTAN,143,E 47TH ST,10017,6468385534,American ,12.0,A
50032938,JOHN DOE'S,MANHATTAN,253,5TH AVE,10016,6468824007,American ,5.0,A
50032939,HYATT PLACE NEW YORK MIDTOWN SOUTH,MANHATTAN,52-54,W 36TH ST,10018,2122399100,Continental,2.0,A
50032942,THAINY,MANHATTAN,394,3RD AVE,10016,6465099111,Thai,9.0,A
50032946,33 CAPTAIN'S CAFE,MANHATTAN,18,E 33RD ST,10016,2127797191,Café/Coffee/Tea,5.0,A
50032967,EL TORITO MEXICAN RESTAURANT,BRONX,2132,CRUGER AVE,10462,7182392228,Mexican,7.0,A
50032968,ELLIE'S DINER & RESTAURANT,BRONX,58,METROPOLITAN OVAL,10462,7182399870,American ,13.0,A
50032969,GOOD TASTE 360 INC,MANHATTAN,360,E 116TH ST,10029,2127223388,Chinese,5.0,A
50032972,BACCARAT HOTEL & RESIDENCES NEW YORK,MANHATTAN,20,W 53RD ST,10019,2034227700,French,0.0,A
50032974,BRANCH OFC,BROOKLYN,225,ROGERS AVE,11225,7165108387,American ,10.0,A
50032977,JOONG HAN BOON (CHINESE-KOREAN DUMPLINGS AND NOODLE),QUEENS,13620,ROOSEVELT AVE,11354,9174590718,Asian,11.0,A
50032980,TAQUERIA ST MARKS PL,MANHATTAN,79,SAINT MARKS PL,10003,9176607265,Mexican,7.0,A
50032986,LYRIC DINER,MANHATTAN,283,3RD AVE,10010,2122132222,American ,0.0,A
50032988,LA LOTERIA,MANHATTAN,29,7TH AVE S,10014,2128589096,Mexican,7.0,A
50032991,MI GARBA,MANHATTAN,129,4TH AVE,10003,7184476961,Italian,2.0,A
50032994,MILK & PULL,QUEENS,778,SENECA AVE,11385,9173865873,Café/Coffee/Tea,7.0,A
50032996,AH ZHONG FOOD STORE # 5,QUEENS,13335,ROOSEVELT AVE,11354,3476542480,Chinese,7.0,A
50032998,ZAAZ PIZZA,BROOKLYN,766,CLASSON AVE,11238,9177475484,Pizza,12.0,A
50033001,RONDEL,BROOKLYN,2006,CONEY ISLAND AVE,11223,3473719276,Eastern European,12.0,A
50033010,LI'S GARDEN,QUEENS,4287      ,MAIN ST                                           ,11355,7183592108,Chinese,10.0,A
50033011,MASAMI,BROOKLYN,296,5TH AVE,11215,7183691068,Asian,12.0,A
50033014,CROMPTON ALE HOUSE,MANHATTAN,159,W 26TH ST,10001,9143741355,American ,2.0,A
50033018,EASTERN CAFE,QUEENS,16626,JAMAICA AVE,11432,7185580066,Asian,10.0,A
50033019,JUBAN,MANHATTAN,207,10TH AVE,10011,2127489782,Japanese,7.0,A
50033020,VILLA CEMITA,MANHATTAN,50,AVENUE A,10009,6469644804,Mexican,12.0,A
50033046,LUCKY BAKERY(Inside supermarket ),QUEENS,13620,ROOSEVELT AVE,11354,7184835160,Bakery,5.0,A
50033059,AMSTERDAM SOCIAL,MANHATTAN,1768,AMSTERDAM AVE,10031,6466372581,American ,5.0,A
50033065,CESTRAS PIZZA III,BRONX,44,WESTCHESTER SQ,10461,3476913492,Pizza/Italian,7.0,A
50033071,GABY RESTAURANT,MANHATTAN,45,W 44TH ST,10036,,French,9.0,A
50033074,MIRAGE KITCHEN,MANHATTAN,455,PARK AVE S,10016,2122061213,Mediterranean,13.0,A
50033076,LA ESQUINA DEL SABOR RESTAURANT,QUEENS,9901,NORTHERN BLVD,11368,7184047351,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13.0,A
50033077,BAO BAO CAFE,MANHATTAN,61,LEXINGTON AVE,10010,3478605005,Chinese,7.0,A
50033078,GRAZIN' TRIBECA,MANHATTAN,56,READE ST,10007,6462174085,American ,12.0,A
50033079,MADDEN'S PUB,BRONX,25A-27,EAST BEDFORD PARK BLVD,10468,7183649877,American ,10.0,A
50033080,MALAYSIAN KITCHEN,MANHATTAN,21,S END AVE,10280,2127861888,Asian,13.0,A
50033081,SALUD ES VIDA,QUEENS,3924,108TH ST,11368,3477849709,Other,2.0,A
50033084,174 RIVINGTON STREET BAR,MANHATTAN,174,RIVINGTON ST,10002,2126777733,American ,9.0,A
50033094,SOFITEL NEW YORK,MANHATTAN,45,W 44TH ST,10036,2123548844,American ,11.0,A
50033104,HILLTOP PERK DELI,MANHATTAN,83,HAVEN AVE,10032,6466435187,American ,12.0,A
50033105,BANGKOK CUISINE,MANHATTAN,1586,2ND AVE,10028,2129881112,Thai,3.0,A
50033106,EL AUTENTICO,QUEENS,4720,BROADWAY,11103,7187770333,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9.0,A
50033109,BUGAMBILIAS BAKERY Y DELI,MANHATTAN,1453,AMSTERDAM AVE,10027,6463846983,Bakery,4.0,A
50033111,ELITE LOUNGE,QUEENS,12721,MERRICK BLVD,11434,3474596866,American ,7.0,A
50033117,FRIJOLE MEXICAN GRILL,QUEENS,5416      ,31ST AVE                                          ,11377,7187267100,Tex-Mex,9.0,A
50033138,BLACK CAT LES,MANHATTAN,172,RIVINGTON ST,10002,9143823605,Café/Coffee/Tea,9.0,A
50033146,WILLOW,BROOKLYN,506,FRANKLIN AVE,11238,7183992384,American ,2.0,A
50033147,Wen Zhou,QUEENS,4128      ,MAIN ST                                           ,11355,7187622690,Chinese,9.0,A
50033149,YEE GARDEN,QUEENS,8216      ,ELIOT AVE                                         ,11379,7184247797,Chinese,9.0,A
50033150,MIA'S BAKERY,BROOKLYN,139,SMITH ST,11201,3479873194,Bakery,7.0,A
50033151,GOURMET 53,MANHATTAN,875,3RD AVE,10022,2122238481,American ,7.0,A
50033152,BAR BOLINAS,BROOKLYN,455,MYRTLE AVE,11205,7189359333,Californian,7.0,A
50033154,SANDWICH BAR,QUEENS,7132,MAIN ST,11367,7185441014,Sandwiches,10.0,A
50033157,KAPLAN'S KOSHER CATERING,STATEN ISLAND,45,TWOMBLY AVE,10306,7188139216,Jewish/Kosher,6.0,A
50033168,SACCO & VANZETTI BISTRO,MANHATTAN,322,SPRING ST,10013,6469187384,Italian,11.0,A
50033176,CAFE EL PORTAL,MANHATTAN,174,ELIZABETH ST,10012,2122264642,Mexican,9.0,A
50033181,BEST FUZHOU RESTAURANT,MANHATTAN,71A,ELDRIDGE ST,10002,2122193328,Chinese,12.0,A
50033183,GEISHA/SING LUCK GARDEN,MANHATTAN,3470,BROADWAY,10031,2128621804,Asian,13.0,A
50033184,ONLY ONE PLACE,QUEENS,3702,PRINCE ST,11354,9175635368,Chinese,12.0,A
50033192,Great Kam Shing Kitchen,BROOKLYN,2099,NOSTRAND AVE,11210,7184347532,Chinese,10.0,A
50033193,INTERWICH,QUEENS,NKA,LAGUARDIA AIRPORT,11371,3474525598,American ,8.0,A
50033203,TENDER,MANHATTAN,130,W 47TH ST,10036,2125146000,Steak,12.0,A
50033207,ISTANBUL TURKISH,BROOKLYN,2202,86TH ST,11214,7187144300,Turkish,7.0,A
50033209,Nice China Town,BROOKLYN,1411,FOSTER AVE,11230,3477258388,Chinese/Japanese,9.0,A
50033210,ANGLER,QUEENS,NKA,LAGUARDIA TERMINAL C,11371,3474525598,Other,9.0,A
50033211,KOMBU,QUEENS,NKA,LAGUARDIA AIRPORT TERMINAL C,11371,3474525598,American ,3.0,A
50033212,BUDDHA BODAI KOSHER VEGETARIAN RESTAURANT,MANHATTAN,77,MULBERRY ST,10013,2122332921,Vegetarian,9.0,A
50033214,SAINTS ALP TEAHOUSE,MANHATTAN,39,3RD AVE,10003,2125981890,Japanese,10.0,A
50033219,MO IL GELATO,MANHATTAN,52,GANSEVOORT ST,10014,2122266758,"Ice Cream, Gelato, Yogurt, Ices",10.0,A
50033227,ALFREDO'S PIZZERIA,QUEENS,16301,29TH AVE,11358,7185390097,Pizza,11.0,A
50033236,PITCH CENTER,MANHATTAN,99,HUDSON ST,10013,5512238950,Café/Coffee/Tea,7.0,A
50033246,MANHATTANVILLE SOCIAL,MANHATTAN,2647,FREDERICK DOUGLASS BLVD,10030,6468643358,American ,7.0,A
50033249,LOIS BAR,MANHATTAN,98,AVENUE C,10009,2124751400,American ,13.0,A
50033252,CAFE ROCHELLE,BROOKLYN,940,MANHATTAN AVE,11222,7183492700,Café/Coffee/Tea,9.0,A
50033254,XO,QUEENS,15814,NORTHERN BLVD,11358,3475423638,Asian,10.0,A
50033258,BLEU MODERN KITCHEN,BROOKLYN,4905,13TH AVE,11219,7184371962,Jewish/Kosher,9.0,A
50033264,SPICE SAIGON,MANHATTAN,1237,1ST AVE,10065,2126280088,Thai,11.0,A
50033265,KAI YING CHINESE RESTAURANT,QUEENS,1821,COLLEGE POINT BLVD,11356,7188393765,Chinese,2.0,A
50033267,ASIA DE CUBA,MANHATTAN,415,LAFAYETTE ST,10003,2127267755,Chinese/Cuban,12.0,A
50033270,EL RINCON DEL SABOR LATINO,MANHATTAN,74,W 47TH ST,10036,2128400101,Spanish,12.0,A
50033271,SUBROSA,MANHATTAN,22,LITTLE WEST 12TH ST,10014,2127681962,Spanish,12.0,A
50033281,LINCOLN SQUARE STEAK,MANHATTAN,208,W 70TH ST,10023,2128758600,Steak,9.0,A
50033283,MAIELLA,QUEENS,4610,CENTER BLVD,11109,7186061770,Italian,10.0,A
